id,name,cat_id,category,sub_cat_id,subcategory,four_letter,four_letter_total_voted,enneagram,enneagram_total_voted,socionics,socionics_total_voted,instinctual_variant,instinctual_variant_total_voted,tritype,tritype_total_voted,temperaments,temperaments_total_voted,attitudinal_psyche,attitudinal_psyche_total_voted,big_5_SLOAN,big_5_SLOAN_total_voted,classic_jungian,classic_jungian_total_voted,letter_1,letter_1_percentage,letter_2,letter_2_percentage,letter_3,letter_3_percentage,letter_4,letter_4_percentage
61059,Sekhmet,18,Religion,3587,Egyptian,ENTJ,25,8w7,13,EIE,3,sx/so,2,837,3,Choleric [Dominant],4,VFLE,2,SLOEI,1,,0,E,0.88,N,0.88,T,1.0,J,0.84
163756,Pharaoh,18,Religion,3587,Egyptian,ENTJ,17,3w4,5,,0,,0,316,2,Choleric [Dominant],1,,0,SLOEI,1,IN(T),1,E,0.94,N,0.88,T,1.0,J,0.53
76180,Nut,18,Religion,3587,Egyptian,INFP,16,5w6,4,,0,so/sx,1,514,1,Melancholic-Phlegmatic,1,,0,,0,IN(T),1,I,0.75,N,1.0,F,0.75,P,0.88
38592,Hathor,18,Religion,3587,Egyptian,ENFP,13,7w6,6,SEE,2,sx/so,3,271,1,Sanguine-Phlegmatic,1,,0,,0,EF(N),1,E,1.0,N,0.85,F,1.0,P,0.69
215407,Nephthys,18,Religion,3587,Egyptian,ESFJ,21,5w4,4,,0,sp/sx,1,,0,,0,,0,,0,,0,E,0.57,S,0.57,F,0.57,J,0.95
133859,Shu,18,Religion,3587,Egyptian,ISFP,5,2w1,1,,0,,0,,0,Choleric-Melancholic,2,,0,,0,,0,I,0.8,S,1.0,F,1.0,P,0.6
86352,Sobek,18,Religion,3587,Egyptian,ENTJ,9,8w7,5,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.44,T,0.67,J,0.56
128929,Khonshu,18,Religion,3587,Egyptian,INFJ,9,9w1,1,,0,,0,,0,Phlegmatic-Melancholic,1,,0,RCOAI,1,,0,I,1.0,N,1.0,F,1.0,J,0.89
151222,Khnum,18,Religion,3587,Egyptian,INFP,9,5w4,6,ILI,1,sx/sp,4,582,3,Melancholic [Dominant],2,LVFE,1,RCUAI,2,,0,I,1.0,N,0.78,F,1.0,P,1.0
448648,Medjed,18,Religion,3587,Egyptian,INTP,12,9w8,7,ESI,4,so/sp,4,152,4,Phlegmatic [Dominant],3,LEVF,4,RCOEI,2,IN(T),2,I,0.92,N,0.92,T,0.83,P,0.83
52805,Apep,18,Religion,3587,Egyptian,ENTJ,15,8w7,6,,0,sx/so,2,,0,Choleric-Melancholic,2,,0,,0,,0,E,0.87,N,0.93,T,0.93,J,0.6
61055,Geb,18,Religion,3587,Egyptian,ISFJ,8,7w6,2,ESI,1,so/sp,1,145,2,Phlegmatic-Sanguine,1,FELV,1,RCOAN,2,,0,I,0.75,S,0.5,F,0.88,J,0.75
215408,Wepwawet,18,Religion,3587,Egyptian,ENFJ,8,8w9,4,SLE,1,so/sp,2,836,1,Choleric-Sanguine,1,,0,SCOEI,1,,0,E,1.0,N,0.62,F,0.5,J,1.0
52800,Ammit,18,Religion,3587,Egyptian,ISTP,6,6w7,3,SEE,1,so/sx,2,397,2,Choleric-Phlegmatic,2,VELF,1,SCUEN,2,,0,I,0.5,S,1.0,T,0.83,P,1.0
172580,Bes,18,Religion,3587,Egyptian,ENFP,5,2w3,2,,0,sp/sx,1,278,1,Sanguine [Dominant],1,,0,SCOAI,1,,0,E,0.8,N,0.8,F,0.8,P,0.8
396027,Anhur,18,Religion,3587,Egyptian,ENTJ,5,8w7,4,,0,,0,,0,,0,,0,,0,,0,E,0.8,N,0.4,T,0.8,J,0.8
61058,Neith,18,Religion,3587,Egyptian,INFJ,4,1w9,3,ILE,1,,0,,0,,0,EFVL,1,,0,,0,I,0.75,N,1.0,F,0.75,J,0.75
416549,Aten,18,Religion,3587,Egyptian,INFJ,5,1w9,3,,0,so/sx,2,,0,Phlegmatic-Melancholic,1,,0,,0,,0,I,0.6,N,1.0,F,1.0,J,1.0
448314,Mut,18,Religion,3587,Egyptian,ENFP,4,4w3,2,,0,,0,,0,,0,,0,,0,,0,E,0.5,N,1.0,F,0.75,P,0.5
249725,Wadjet,18,Religion,3587,Egyptian,ENFJ,5,8w7,2,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,0.4,J,0.8
317886,Atum,18,Religion,3587,Egyptian,ISFP,3,4w3,3,SEI,2,sx/so,2,416,2,Choleric-Sanguine,2,EFVL,2,RLUAI,2,,0,I,0.67,S,1.0,F,0.67,P,1.0
429966,Shut(shadow),18,Religion,3587,Egyptian,INFJ,3,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,0.67,F,0.67,J,0.67
482695,Ptah,18,Religion,3587,Egyptian,ISTJ,4,1w9,4,LSI,1,,0,136,1,,0,,0,,0,,0,I,1.0,S,0.5,T,1.0,J,0.75
482696,Kek,18,Religion,3587,Egyptian,INTJ,6,5w4,3,LII,3,sp/sx,1,584,1,Melancholic [Dominant],2,LVFE,1,RCOAI,1,,0,I,0.83,N,0.83,T,0.67,J,0.67
482701,Tawaret,18,Religion,3587,Egyptian,ENFP,2,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,0.5,F,1.0,P,0.5
482709,Seshat,18,Religion,3587,Egyptian,INTP,3,5w6,3,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,1.0,P,0.67
482710,Imhotep,18,Religion,3587,Egyptian,ENFP,3,9w1,1,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,1.0,F,0.33,P,1.0
35025,Hapi,18,Religion,3587,Egyptian,ESFJ,3,2w3,1,,0,so/sx,1,278,1,Sanguine-Phlegmatic,1,,0,,0,EF(N),1,E,1.0,S,0.67,F,1.0,J,1.0
428653,Ihy,18,Religion,3587,Egyptian,ESFP,2,4w3,1,SEE,2,so/sx,2,479,1,Melancholic [Dominant],2,FELV,1,RLUAI,2,,0,E,1.0,S,1.0,F,1.0,P,1.0
461877,Mafdet,18,Religion,3587,Egyptian,ISTJ,2,1w9,2,LII,1,sp/so,1,153,2,Phlegmatic [Dominant],1,VLFE,1,RCOAI,1,,0,I,1.0,S,1.0,T,1.0,J,1.0
483450,Nekhbet,18,Religion,3587,Egyptian,ENFJ,2,2w1,2,EII,1,so/sx,1,296,1,Phlegmatic-Sanguine,1,EVFL,1,SCOAI,1,,0,E,1.0,N,1.0,F,1.0,J,1.0
513759,Aker,18,Religion,3587,Egyptian,ENFP,3,,0,,0,,0,,0,,0,,0,,0,,0,E,0.33,N,0.67,F,0.33,P,0.67
297299,Meskhenet,18,Religion,3587,Egyptian,ESFJ,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
376228,Khepri,18,Religion,3587,Egyptian,ISFP,3,,0,,0,,0,,0,,0,,0,,0,,0,I,0.67,S,0.67,F,0.67,P,1.0
429964,Ba,18,Religion,3587,Egyptian,INFP,2,4w5,1,IEI,1,so/sp,1,459,1,Phlegmatic-Melancholic,1,ELVF,1,RLUAI,1,,0,I,1.0,N,1.0,F,1.0,P,1.0
482694,Tefnut,18,Religion,3587,Egyptian,ENFP,1,9w8,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
482697,Heqet,18,Religion,3587,Egyptian,ISFJ,2,2w1,1,SEI,1,sp/sx,1,269,1,Melancholic-Choleric,1,EFLV,1,RLOAN,1,,0,I,1.0,S,1.0,F,1.0,J,1.0
482700,Serket,18,Religion,3587,Egyptian,ENFJ,3,2w1,2,ILI,1,so/sp,2,261,2,Choleric-Phlegmatic,2,LVFE,1,RCOEI,1,EF(N),1,E,0.67,N,0.67,F,0.33,J,1.0
482707,Renenutet,18,Religion,3587,Egyptian,INTP,4,2w1,2,SEI,1,so/sp,2,269,2,Phlegmatic [Dominant],2,VELF,1,SCOAI,1,IT(N),1,I,1.0,N,0.75,T,0.75,P,0.75
482708,Apis,18,Religion,3587,Egyptian,ENFJ,1,1w2,1,EII,1,so/sx,1,126,1,Sanguine-Melancholic,1,VFEL,1,SCOAI,1,,0,E,1.0,N,1.0,F,1.0,J,1.0
483449,Babi,18,Religion,3587,Egyptian,ENTP,1,7w8,1,SLE,1,sx/sp,1,783,1,Choleric [Dominant],1,,0,SCUEI,1,,0,E,1.0,N,1.0,T,1.0,P,1.0
513761,Anat,18,Religion,3587,Egyptian,ESFP,1,7w8,1,,0,sx/so,1,738,1,Choleric-Sanguine,1,,0,SLUEN,1,,0,E,1.0,S,1.0,F,1.0,P,1.0
6041,Loki,18,Religion,3588,Norse,ENTP,303,7w8,120,ILE,31,sp/sx,29,783,25,Sanguine [Dominant],19,VLEF,10,SCUEI,14,EN(T),9,E,0.97,N,0.97,T,0.97,P,0.98
6042,Odin,18,Religion,3588,Norse,INTJ,248,5w4,121,ILI,31,sx/sp,47,548,36,Melancholic-Choleric,31,LVEF,18,RCOEI,14,IN(T),16,I,0.83,N,0.98,T,0.97,J,0.83
6044,Thor,18,Religion,3588,Norse,ESTP,99,7w8,50,SEE,14,so/sp,17,782,13,Choleric-Sanguine,15,VFEL,6,SLUAN,11,ES(F),4,E,0.98,S,0.96,T,0.78,P,0.93
42492,Baldr,18,Religion,3588,Norse,ENFJ,70,9w1,22,EII,4,so/sx,8,217,6,Sanguine-Phlegmatic,6,EFVL,3,SCOAN,4,EF(N),1,E,0.49,N,0.9,F,0.97,J,0.5
30015,Freyja,18,Religion,3588,Norse,ESFP,51,2w1,14,EIE,3,so/sx,3,271,2,Sanguine-Melancholic,2,VEFL,3,SCOAI,3,ES(F),1,E,0.86,S,0.51,F,1.0,P,0.67
6043,Mimir,18,Religion,3588,Norse,INTP,36,5w6,15,LII,2,so/sp,5,514,4,Phlegmatic [Dominant],5,LEFV,2,RCOAI,2,IT(N),1,I,0.97,N,0.97,T,0.94,P,0.94
50884,Fenrir,18,Religion,3588,Norse,ISTP,36,8w7,12,EIE,3,sp/sx,4,862,3,Choleric [Dominant],2,FEVL,1,SLOEN,1,,0,I,0.67,S,0.94,T,0.94,P,0.94
86294,Tyr,18,Religion,3588,Norse,ENTJ,33,1w9,14,ESI,2,sp/so,4,153,7,Melancholic-Choleric,4,LFVE,3,RCOAI,5,ET(S),1,E,0.82,N,0.48,T,0.94,J,0.88
42757,Hel,18,Religion,3588,Norse,INFJ,29,5w4,13,IEI,5,sp/sx,5,594,3,Melancholic-Phlegmatic,4,LEVF,2,RCOAI,3,IN(F),2,I,0.93,N,0.93,F,0.86,J,0.97
30016,Freyr,18,Religion,3588,Norse,ENFP,23,7w8,12,EII,1,sx/so,4,748,2,Phlegmatic [Dominant],1,FELV,1,RCOAI,1,,0,E,0.87,N,0.78,F,0.96,P,0.87
341067,Sigyn,18,Religion,3588,Norse,INFJ,22,9w1,5,,0,sx/so,1,926,1,Phlegmatic-Sanguine,1,,0,,0,,0,I,1.0,N,0.55,F,1.0,J,0.86
447326,Jörmungandr,18,Religion,3588,Norse,INTP,6,8w7,1,,0,,0,,0,,0,,0,,0,,0,I,0.83,N,0.67,T,1.0,P,0.83
466821,Nidhogg,18,Religion,3588,Norse,ENTJ,3,8w7,2,SEE,1,sx/sp,1,853,1,Choleric [Dominant],2,VFLE,1,RLOEI,1,,0,E,0.67,N,0.67,T,1.0,J,1.0
42493,Frigg,18,Religion,3588,Norse,INFJ,20,2w1,7,ESI,1,sx/sp,3,136,3,Phlegmatic-Sanguine,1,FEVL,1,RCOAN,1,,0,I,0.95,N,0.55,F,1.0,J,1.0
86291,Heimdallr,18,Religion,3588,Norse,ISTJ,18,1w9,8,LSI,2,sp/so,2,153,1,Choleric-Melancholic,1,LVEF,1,RCOAI,3,,0,I,0.89,S,0.89,T,0.83,J,0.89
54628,Ymir,18,Religion,3588,Norse,ISTP,13,8w9,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,T,0.92,P,0.62
87879,Valkyrie,18,Religion,3588,Norse,ISTP,12,5w6,6,EIE,1,sx/so,1,379,1,Phlegmatic-Sanguine,1,ELVF,1,SCUEN,1,,0,I,1.0,S,1.0,T,0.92,P,1.0
55895,Víðarr,18,Religion,3588,Norse,ISTP,13,6w5,3,SLI,3,sp/sx,3,,0,Choleric-Phlegmatic,4,VFLE,1,RCOEI,1,,0,I,0.69,S,0.77,T,0.69,P,0.92
128048,Skaði,18,Religion,3588,Norse,ISTJ,9,8w9,3,ESI,2,sx/sp,1,,0,Phlegmatic-Sanguine,1,VELF,1,SLUEI,1,,0,I,0.89,S,0.78,T,0.67,J,0.78
215111,Yggdrasil,18,Religion,3588,Norse,INFJ,9,2w3,3,EIE,2,,0,,0,Melancholic [Dominant],2,,0,SCOAI,1,,0,I,1.0,N,1.0,F,1.0,J,1.0
86289,Bragi,18,Religion,3588,Norse,INFP,7,4w3,2,EIE,1,sx/so,1,,0,Sanguine [Dominant],1,EFLV,1,SCUAI,1,,0,I,0.86,N,1.0,F,1.0,P,1.0
147039,Sól,18,Religion,3588,Norse,ENTJ,9,8w7,2,ESI,1,,0,,0,,0,,0,,0,,0,E,0.56,N,0.89,T,0.89,J,1.0
46665,Udgarda Loki,18,Religion,3588,Norse,ENTP,6,8w7,1,,0,,0,,0,,0,,0,,0,,0,E,0.83,N,1.0,T,1.0,P,0.67
86296,Forseti,18,Religion,3588,Norse,ENFP,7,5w6,1,,0,,0,,0,,0,,0,,0,,0,E,0.57,N,0.71,F,0.57,P,0.57
86306,Vali,18,Religion,3588,Norse,INFP,8,8w7,2,LSI,1,sx/sp,1,826,1,Choleric [Dominant],1,LFVE,1,RCOEN,1,,0,I,0.88,N,1.0,F,0.62,P,0.75
195409,Sif,18,Religion,3588,Norse,INFP,8,2w3,5,,0,so/sx,3,,0,,0,,0,,0,,0,I,0.62,N,0.62,F,1.0,P,0.75
219145,Kvasir,18,Religion,3588,Norse,INFJ,8,5w4,2,,0,so/sx,1,592,2,Phlegmatic [Dominant],1,,0,,0,,0,I,1.0,N,1.0,F,0.75,J,0.75
441337,Angrboða,18,Religion,3588,Norse,ENTJ,9,5w4,1,,0,,0,,0,Melancholic-Phlegmatic,2,,0,,0,,0,E,0.44,N,1.0,T,0.44,J,0.78
693691,Surtr,18,Religion,3588,Norse,ESTJ,8,8w9,6,,0,,0,,0,,0,,0,,0,,0,E,0.75,S,1.0,T,1.0,J,0.75
219155,Eostre,18,Religion,3588,Norse,ENFP,4,4w5,2,IEI,1,sx/so,1,496,1,Melancholic [Dominant],1,EFLV,2,RCUAI,2,,0,E,0.5,N,0.75,F,1.0,P,0.75
86295,Ullr,18,Religion,3588,Norse,ISFP,4,9w8,3,ILI,1,sp/sx,1,,0,Choleric-Melancholic,1,,0,RCUEI,1,,0,I,1.0,S,1.0,F,0.75,P,1.0
145008,Máni,18,Religion,3588,Norse,ISFJ,4,2w3,3,SEI,1,sx/so,1,279,1,,0,,0,,0,,0,I,1.0,S,1.0,F,1.0,J,1.0
86290,Njord,18,Religion,3588,Norse,ISTP,5,9w1,1,LIE,1,sp/so,1,,0,Choleric-Phlegmatic,1,VFLE,1,RCOAI,1,,0,I,0.8,S,0.8,T,0.8,P,1.0
86293,Jord,18,Religion,3588,Norse,ESFJ,4,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
86297,Saga,18,Religion,3588,Norse,ENFJ,4,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,J,1.0
86302,Hod,18,Religion,3588,Norse,ESTP,4,8w9,1,ILI,1,sp/sx,1,863,1,Choleric-Melancholic,1,,0,RCUEI,1,,0,E,0.75,S,0.75,T,1.0,P,0.75
113254,Lemminkäinen,18,Religion,3588,Norse,ISTP,3,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,T,1.0,P,1.0
128046,Gefjon,18,Religion,3588,Norse,ISFJ,3,4w5,1,IEI,1,sx/so,1,496,1,Melancholic [Dominant],1,EFVL,1,RLUAI,1,,0,I,1.0,S,0.67,F,1.0,J,0.67
144701,Dagr,18,Religion,3588,Norse,ESFP,3,,0,SEI,1,so/sx,1,972,1,,0,FELV,1,SCUAN,1,,0,E,1.0,S,1.0,F,1.0,P,0.67
144949,Idunn,18,Religion,3588,Norse,ENFJ,7,7w6,4,IEE,1,so/sp,1,729,2,Phlegmatic-Sanguine,2,VELF,1,SLUAI,2,,0,E,1.0,N,0.86,F,1.0,J,0.57
219156,Magni,18,Religion,3588,Norse,ESTP,4,7w8,2,,0,,0,,0,Sanguine-Choleric,1,,0,,0,,0,E,1.0,S,1.0,T,0.75,P,1.0
219564,Laufey,18,Religion,3588,Norse,INTJ,3,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,1.0,J,1.0
128043,Ægir,18,Religion,3588,Norse,ENFJ,3,4w5,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,0.67,J,0.67
144700,Eir,18,Religion,3588,Norse,INFJ,3,1w2,3,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,F,1.0,J,0.67
144947,Hermodr,18,Religion,3588,Norse,ISFP,2,3w4,1,SEI,1,sp/so,1,,0,Phlegmatic [Dominant],1,FELV,1,SCOAN,1,,0,I,1.0,S,1.0,F,1.0,P,1.0
396136,Fafnir,18,Religion,3588,Norse,ESTJ,2,3w4,1,SLE,1,sp/sx,1,385,1,Choleric-Melancholic,1,FLVE,1,RLOEI,1,,0,E,1.0,S,1.0,T,1.0,J,1.0
86298,Fulla,18,Religion,3588,Norse,INFP,1,2w1,1,,0,so/sp,1,296,1,,0,,0,,0,,0,I,1.0,N,1.0,F,1.0,P,1.0
128045,Buri,18,Religion,3588,Norse,INFJ,3,,0,,0,,0,,0,,0,,0,,0,,0,I,0.67,N,1.0,F,0.67,J,1.0
128047,Gullveig,18,Religion,3588,Norse,ENTJ,1,3w4,1,,0,,0,,0,Choleric [Dominant],1,,0,,0,,0,E,1.0,N,1.0,T,1.0,J,1.0
128052,Ve,18,Religion,3588,Norse,ISTP,4,,0,,0,,0,,0,,0,,0,,0,,0,I,0.75,S,0.75,T,1.0,P,0.75
144702,Nótt,18,Religion,3588,Norse,INTJ,1,5w6,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,1.0,J,1.0
144948,Hœnir,18,Religion,3588,Norse,ISFJ,1,6w7,1,ESE,2,sp/so,1,629,1,Melancholic [Dominant],1,FEVL,1,RLOAN,1,,0,I,1.0,S,1.0,F,1.0,J,1.0
144951,Lofn,18,Religion,3588,Norse,ENFP,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,1.0,P,1.0
219566,Járnsaxa,18,Religion,3588,Norse,ESFJ,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
219567,Jafnhár,18,Religion,3588,Norse,ENTP,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,T,1.0,P,1.0
240192,Gunnlöð,18,Religion,3588,Norse,INFJ,1,6w7,1,,0,,0,,0,Melancholic [Dominant],1,,0,,0,,0,I,1.0,N,1.0,F,1.0,J,1.0
430035,Eikþyrnir,18,Religion,3588,Norse,INFJ,1,1w2,1,,0,so/sx,1,126,1,Phlegmatic-Sanguine,1,,0,,0,,0,I,1.0,N,1.0,F,1.0,J,1.0
437326,hrímþursar,18,Religion,3588,Norse,INTJ,1,4w5,1,ILI,1,sp/sx,1,458,1,Melancholic [Dominant],1,,0,,0,,0,I,1.0,N,1.0,T,1.0,J,1.0
461650,Pesta,18,Religion,3588,Norse,ISTJ,1,1w9,1,ILI,1,sp/sx,1,146,1,Melancholic [Dominant],1,LVFE,1,RCOEN,1,,0,I,1.0,S,1.0,T,1.0,J,1.0
461689,Logi,18,Religion,3588,Norse,ESTP,1,8w7,1,SLE,1,sx/so,1,873,1,Choleric-Sanguine,1,VFLE,1,SLUEN,1,,0,E,1.0,S,1.0,T,1.0,P,1.0
461914,Snotra,18,Religion,3588,Norse,INTJ,1,5w4,2,ILI,1,sp/so,1,613,1,Melancholic [Dominant],1,LVFE,1,RCOAI,1,,0,I,1.0,N,1.0,T,1.0,J,1.0
219148,Regin,18,Religion,3588,Norse,INTJ,1,5w6,1,,0,,0,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,1.0,J,1.0
206386,Lilith,18,Religion,3591,Mesopotamian,INTJ,271,8w7,124,EIE,39,sx/sp,55,835,63,Choleric-Phlegmatic,36,VFEL,34,SLUEN,26,ES(F),18,I,0.69,N,0.79,T,0.73,J,0.76
15857,Gilgamesh,18,Religion,3591,Mesopotamian,ENTJ,92,8w7,42,SLE,12,sx/sp,17,837,16,Choleric [Dominant],13,VFLE,6,SCOEI,7,ET(N),4,E,0.96,N,0.77,T,0.92,J,0.74
42499,Inanna / Ishtar,18,Religion,3591,Mesopotamian,ESTP,47,8w7,18,SEE,10,sx/so,7,873,7,Choleric-Sanguine,5,EVFL,5,SCUEN,4,EF(N),1,E,0.85,S,0.83,T,0.55,P,0.81
15856,Enkidu,18,Religion,3591,Mesopotamian,ESTJ,16,8w7,4,SEE,2,so/sx,2,825,1,Choleric-Melancholic,1,VELF,2,SCUEI,2,ES(T),1,E,0.69,S,0.88,T,0.81,J,0.62
105814,Ereshkigal,18,Religion,3591,Mesopotamian,INTJ,18,5w4,9,SLE,3,sx/sp,6,513,4,Melancholic-Choleric,5,LEVF,4,RCOAI,5,IN(F),2,I,0.89,N,0.94,T,0.56,J,0.89
88674,Enki,18,Religion,3591,Mesopotamian,ENTP,11,8w7,5,EIE,2,so/sp,3,126,2,Phlegmatic-Choleric,1,VEFL,2,SCOAI,2,EN(T),1,E,0.82,N,0.91,T,0.91,P,0.91
42497,Tiamat,18,Religion,3591,Mesopotamian,ENTP,15,8w9,5,ESI,2,sp/sx,3,845,4,Phlegmatic-Melancholic,2,LVEF,1,RCOEI,1,IS(F),1,E,1.0,N,0.73,T,0.93,P,0.73
42498,Marduk,18,Religion,3591,Mesopotamian,ENFJ,7,8w9,3,,0,,0,852,1,Choleric-Melancholic,1,,0,SCOEI,1,,0,E,0.86,N,0.86,F,1.0,J,1.0
55480,Moloch,18,Religion,3591,Mesopotamian,ESTJ,7,8w7,5,,0,sp/sx,1,,0,,0,,0,,0,,0,E,0.71,S,0.71,T,0.86,J,0.71
114611,Ziusudra / Utnapishtim,18,Religion,3591,Mesopotamian,INTJ,10,1w9,2,,0,so/sx,1,,0,,0,,0,,0,,0,I,1.0,N,1.0,T,0.6,J,1.0
114606,Baal,18,Religion,3591,Mesopotamian,ENTJ,4,8w7,1,,0,so/sx,1,,0,,0,,0,,0,,0,E,1.0,N,0.75,T,0.75,J,1.0
114643,Utu / Shamash,18,Religion,3591,Mesopotamian,ENTJ,6,1w2,4,LSI,1,so/sp,1,,0,Choleric [Dominant],1,VFEL,1,SLOEN,1,,0,E,0.67,N,0.83,T,0.67,J,0.67
114589,El,18,Religion,3591,Mesopotamian,ESFJ,6,1w2,4,ESE,1,so/sp,2,529,1,Phlegmatic-Sanguine,1,VFEL,1,RCOAI,1,,0,E,0.67,S,0.5,F,1.0,J,0.83
114601,Apsu / Abzu,18,Religion,3591,Mesopotamian,INTJ,4,8w7,1,LIE,1,sp/sx,1,836,1,Choleric [Dominant],1,VLFE,1,SCOEI,1,,0,I,0.75,N,1.0,T,1.0,J,1.0
483572,Nanna / Sin,18,Religion,3591,Mesopotamian,INFJ,4,7w8,2,,0,,0,,0,,0,,0,,0,,0,I,0.75,N,0.75,F,0.75,J,0.5
88673,Anu,18,Religion,3591,Mesopotamian,ISFJ,3,1w9,2,ESI,2,so/sp,2,126,1,Phlegmatic-Choleric,1,LVFE,2,RCOEI,2,IT(S),1,I,1.0,S,1.0,F,0.67,J,1.0
88675,Enlil,18,Religion,3591,Mesopotamian,ESTJ,5,9w8,1,EIE,1,sx/sp,1,,0,Sanguine-Melancholic,1,VEFL,1,SCOAI,1,,0,E,1.0,S,0.8,T,0.8,J,1.0
114588,Nammu,18,Religion,3591,Mesopotamian,ISTJ,4,4w5,1,EII,1,so/sp,1,496,1,Melancholic-Phlegmatic,1,FELV,1,RCOAI,1,,0,I,1.0,S,0.75,T,0.75,J,1.0
114591,Adapa,18,Religion,3591,Mesopotamian,ENFJ,3,1w9,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,F,0.67,J,1.0
114603,Kumarbi,18,Religion,3591,Mesopotamian,ESTJ,2,8w9,1,SEE,1,sx/so,1,873,1,Choleric-Melancholic,1,VFLE,1,RLUEN,1,,0,E,0.5,S,1.0,T,1.0,J,0.5
114604,Teshub,18,Religion,3591,Mesopotamian,ESTP,3,9w1,1,,0,sp/sx,1,,0,,0,,0,RLUAN,1,,0,E,1.0,S,1.0,T,1.0,P,1.0
114605,Anat,18,Religion,3591,Mesopotamian,ESTP,3,8w7,3,SLE,2,so/sx,2,874,3,Choleric [Dominant],2,VFLE,2,RLOEI,2,,0,E,1.0,S,1.0,T,1.0,P,1.0
114645,Dumuzid,18,Religion,3591,Mesopotamian,ENFJ,5,9w8,4,ESE,1,sx/so,1,738,1,Sanguine [Dominant],1,FELV,1,SCUAI,1,,0,E,0.8,N,1.0,F,0.8,J,0.6
114653,Neti,18,Religion,3591,Mesopotamian,ISTJ,3,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,T,1.0,J,1.0
412551,Pazuzu,18,Religion,3591,Mesopotamian,ISFJ,5,8w9,3,SLE,1,so/sx,2,863,1,Choleric [Dominant],1,VLEF,1,RLOEI,1,,0,I,0.6,S,0.6,F,0.6,J,1.0
415135,Dagon,18,Religion,3591,Mesopotamian,ESTJ,3,8w7,2,SLI,1,so/sp,2,837,1,Choleric-Sanguine,1,FEVL,1,RCOAN,1,,0,E,1.0,S,1.0,T,0.67,J,1.0
483619,Ninurta / Pabilsag / Zababa,18,Religion,3591,Mesopotamian,ESTP,2,6w7,1,LIE,1,sx/so,1,629,1,Phlegmatic-Choleric,1,,0,,0,,0,E,1.0,S,1.0,T,1.0,P,1.0
114607,Ninhursanga,18,Religion,3591,Mesopotamian,ESFJ,3,2w3,1,ESI,1,so/sp,1,216,1,Melancholic-Choleric,2,VFLE,1,RCOAN,1,,0,E,0.67,S,1.0,F,1.0,J,1.0
114612,Shurrupak,18,Religion,3591,Mesopotamian,ISTJ,2,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,T,1.0,J,1.0
114615,Nisaba/Nidaba,18,Religion,3591,Mesopotamian,ESFJ,2,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0
114649,Shukaletuda,18,Religion,3591,Mesopotamian,ISFP,2,,0,,0,,0,,0,,0,,0,,0,,0,I,1.0,S,1.0,F,1.0,P,1.0
345139,Nabu,18,Religion,3591,Mesopotamian,INTP,3,5w6,2,LII,1,so/sp,1,,0,Melancholic [Dominant],1,,0,RCOEI,1,,0,I,1.0,N,0.67,T,1.0,P,0.67
437547,Nergal,18,Religion,3591,Mesopotamian,ENTJ,3,7w8,4,,0,,0,,0,,0,,0,,0,,0,E,0.67,N,0.67,T,1.0,J,0.67
114647,Ninshubur,18,Religion,3591,Mesopotamian,ESTP,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,T,1.0,P,1.0
426279,Atrahasis,18,Religion,3591,Mesopotamian,ENTJ,1,,0,,0,,0,,0,,0,,0,,0,,0,E,1.0,N,1.0,T,1.0,J,1.0
441596,Humbaba,18,Religion,3591,Mesopotamian,ESTP,1,8w9,1,,0,,0,,0,,0,,0,,0,,0,E,1.0,S,1.0,T,1.0,P,1.0
